image_path,folder_name,predicted_class,probability,actual_class
dataset\ImageNet-Mini\images\n03032252\ILSVRC2012_val_00019878.JPEG,n03032252,498,0.3643626570701599,498
dataset\ImageNet-Mini\images\n03041632\ILSVRC2012_val_00001964.JPEG,n03041632,410,0.3258819878101349,499
dataset\ImageNet-Mini\images\n03041632\ILSVRC2012_val_00009369.JPEG,n03041632,499,0.3932126462459564,499
dataset\ImageNet-Mini\images\n03041632\ILSVRC2012_val_00029833.JPEG,n03041632,499,0.5315489768981934,499
dataset\ImageNet-Mini\images\n03041632\ILSVRC2012_val_00038320.JPEG,n03041632,596,0.20336398482322693,499
dataset\ImageNet-Mini\images\n03042490\ILSVRC2012_val_00025402.JPEG,n03042490,500,0.9808430075645447,500
dataset\ImageNet-Mini\images\n03042490\ILSVRC2012_val_00030838.JPEG,n03042490,500,0.8922210335731506,500
dataset\ImageNet-Mini\images\n03042490\ILSVRC2012_val_00032153.JPEG,n03042490,500,0.80189448595047,500
dataset\ImageNet-Mini\images\n03045698\ILSVRC2012_val_00019188.JPEG,n03045698,399,0.28720730543136597,501
dataset\ImageNet-Mini\images\n03045698\ILSVRC2012_val_00033789.JPEG,n03045698,643,0.5499387383460999,501
dataset\ImageNet-Mini\images\n03045698\ILSVRC2012_val_00037760.JPEG,n03045698,681,0.1790560781955719,501
dataset\ImageNet-Mini\images\n03045698\ILSVRC2012_val_00041131.JPEG,n03045698,399,0.6831880211830139,501
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00001500.JPEG,n03047690,502,0.9780213236808777,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00005793.JPEG,n03047690,584,0.330161988735199,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00009402.JPEG,n03047690,696,0.17448601126670837,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00016956.JPEG,n03047690,502,0.3197652995586395,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00024814.JPEG,n03047690,774,0.42548829317092896,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00025530.JPEG,n03047690,667,0.26581907272338867,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00027943.JPEG,n03047690,447,0.21358422935009003,502
dataset\ImageNet-Mini\images\n03047690\ILSVRC2012_val_00035313.JPEG,n03047690,514,0.24279266595840454,502
dataset\ImageNet-Mini\images\n03062245\ILSVRC2012_val_00008603.JPEG,n03062245,503,0.7026206851005554,503
dataset\ImageNet-Mini\images\n03062245\ILSVRC2012_val_00034375.JPEG,n03062245,495,0.20902404189109802,503
dataset\ImageNet-Mini\images\n03063599\ILSVRC2012_val_00002430.JPEG,n03063599,504,0.405859112739563,504
dataset\ImageNet-Mini\images\n03063599\ILSVRC2012_val_00010622.JPEG,n03063599,968,0.35937225818634033,504
dataset\ImageNet-Mini\images\n03063599\ILSVRC2012_val_00017456.JPEG,n03063599,75,0.4337592124938965,504
dataset\ImageNet-Mini\images\n03063599\ILSVRC2012_val_00027194.JPEG,n03063599,725,0.3240348994731903,504
dataset\ImageNet-Mini\images\n03063599\ILSVRC2012_val_00040929.JPEG,n03063599,761,0.28277769684791565,504
dataset\ImageNet-Mini\images\n03063689\ILSVRC2012_val_00014889.JPEG,n03063689,505,0.3145798146724701,505
dataset\ImageNet-Mini\images\n03063689\ILSVRC2012_val_00022585.JPEG,n03063689,505,0.18372151255607605,505
dataset\ImageNet-Mini\images\n03063689\ILSVRC2012_val_00027273.JPEG,n03063689,504,0.4814564287662506,505
dataset\ImageNet-Mini\images\n03063689\ILSVRC2012_val_00030880.JPEG,n03063689,849,0.7612294554710388,505
dataset\ImageNet-Mini\images\n03063689\ILSVRC2012_val_00033795.JPEG,n03063689,604,0.07900242507457733,505
dataset\ImageNet-Mini\images\n03065424\ILSVRC2012_val_00015792.JPEG,n03065424,811,0.08125214278697968,506
dataset\ImageNet-Mini\images\n03065424\ILSVRC2012_val_00033456.JPEG,n03065424,517,0.07330400496721268,506
dataset\ImageNet-Mini\images\n03065424\ILSVRC2012_val_00046103.JPEG,n03065424,506,0.9141008853912354,506
dataset\ImageNet-Mini\images\n03075370\ILSVRC2012_val_00007817.JPEG,n03075370,761,0.5090898871421814,507
dataset\ImageNet-Mini\images\n03075370\ILSVRC2012_val_00017880.JPEG,n03075370,771,0.3886581063270569,507
dataset\ImageNet-Mini\images\n03075370\ILSVRC2012_val_00021746.JPEG,n03075370,507,0.9978705644607544,507
dataset\ImageNet-Mini\images\n03075370\ILSVRC2012_val_00026449.JPEG,n03075370,600,0.17697130143642426,507
dataset\ImageNet-Mini\images\n03085013\ILSVRC2012_val_00007754.JPEG,n03085013,508,0.7913140654563904,508
dataset\ImageNet-Mini\images\n03085013\ILSVRC2012_val_00035446.JPEG,n03085013,878,0.29951196908950806,508
dataset\ImageNet-Mini\images\n03085013\ILSVRC2012_val_00041349.JPEG,n03085013,891,0.27672094106674194,508
dataset\ImageNet-Mini\images\n03085013\ILSVRC2012_val_00045039.JPEG,n03085013,508,0.7573463320732117,508
dataset\ImageNet-Mini\images\n03085013\ILSVRC2012_val_00047453.JPEG,n03085013,508,0.3474094271659851,508
dataset\ImageNet-Mini\images\n03089624\ILSVRC2012_val_00015495.JPEG,n03089624,723,0.2001691460609436,509
dataset\ImageNet-Mini\images\n03089624\ILSVRC2012_val_00042237.JPEG,n03089624,582,0.33424869179725647,509
dataset\ImageNet-Mini\images\n03089624\ILSVRC2012_val_00046798.JPEG,n03089624,582,0.18333761394023895,509
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00009069.JPEG,n03095699,718,0.4918367266654968,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00010704.JPEG,n03095699,510,0.7716040015220642,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00019229.JPEG,n03095699,510,0.9287217855453491,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00027211.JPEG,n03095699,510,0.9591889381408691,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00034601.JPEG,n03095699,403,0.2924080789089203,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00036884.JPEG,n03095699,510,0.7817164063453674,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00039908.JPEG,n03095699,510,0.9155261516571045,510
dataset\ImageNet-Mini\images\n03095699\ILSVRC2012_val_00047443.JPEG,n03095699,694,0.17702752351760864,510
dataset\ImageNet-Mini\images\n03100240\ILSVRC2012_val_00008981.JPEG,n03100240,511,0.22033309936523438,511
dataset\ImageNet-Mini\images\n03100240\ILSVRC2012_val_00020524.JPEG,n03100240,511,0.6756688952445984,511
dataset\ImageNet-Mini\images\n03100240\ILSVRC2012_val_00025028.JPEG,n03100240,511,0.9086734652519226,511
dataset\ImageNet-Mini\images\n03100240\ILSVRC2012_val_00047687.JPEG,n03100240,511,0.7081559300422668,511
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00006896.JPEG,n03109150,512,0.3069402277469635,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00007670.JPEG,n03109150,512,0.9883876442909241,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00018542.JPEG,n03109150,512,0.8335623741149902,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00019143.JPEG,n03109150,512,0.9451542496681213,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00036659.JPEG,n03109150,623,0.18540848791599274,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00038771.JPEG,n03109150,597,0.31198927760124207,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00040330.JPEG,n03109150,512,0.266561359167099,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00040674.JPEG,n03109150,512,0.7830137610435486,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00045314.JPEG,n03109150,512,0.4295729994773865,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00049188.JPEG,n03109150,512,0.2616940140724182,512
dataset\ImageNet-Mini\images\n03109150\ILSVRC2012_val_00049620.JPEG,n03109150,512,0.1798659861087799,512
dataset\ImageNet-Mini\images\n03110669\ILSVRC2012_val_00004054.JPEG,n03110669,513,0.13261117041110992,513
dataset\ImageNet-Mini\images\n03110669\ILSVRC2012_val_00015433.JPEG,n03110669,513,0.6102755069732666,513
dataset\ImageNet-Mini\images\n03110669\ILSVRC2012_val_00024650.JPEG,n03110669,694,0.09275849908590317,513
dataset\ImageNet-Mini\images\n03110669\ILSVRC2012_val_00031849.JPEG,n03110669,576,0.13366219401359558,513
dataset\ImageNet-Mini\images\n03110669\ILSVRC2012_val_00048637.JPEG,n03110669,513,0.3936418294906616,513
dataset\ImageNet-Mini\images\n03124043\ILSVRC2012_val_00007876.JPEG,n03124043,763,0.03161103278398514,514
dataset\ImageNet-Mini\images\n03124043\ILSVRC2012_val_00014900.JPEG,n03124043,774,0.1638288050889969,514
dataset\ImageNet-Mini\images\n03124043\ILSVRC2012_val_00022123.JPEG,n03124043,721,0.14438362419605255,514
dataset\ImageNet-Mini\images\n03124043\ILSVRC2012_val_00027845.JPEG,n03124043,486,0.07253812998533249,514
dataset\ImageNet-Mini\images\n03124170\ILSVRC2012_val_00004872.JPEG,n03124170,515,0.7408506870269775,515
dataset\ImageNet-Mini\images\n03124170\ILSVRC2012_val_00024379.JPEG,n03124170,850,0.08312883973121643,515
dataset\ImageNet-Mini\images\n03125729\ILSVRC2012_val_00005372.JPEG,n03125729,516,0.33636707067489624,516
dataset\ImageNet-Mini\images\n03125729\ILSVRC2012_val_00010193.JPEG,n03125729,520,0.4051229953765869,516
dataset\ImageNet-Mini\images\n03125729\ILSVRC2012_val_00010259.JPEG,n03125729,516,0.6571109890937805,516
dataset\ImageNet-Mini\images\n03126707\ILSVRC2012_val_00002689.JPEG,n03126707,517,0.6498052477836609,517
dataset\ImageNet-Mini\images\n03126707\ILSVRC2012_val_00004266.JPEG,n03126707,540,0.35693269968032837,517
dataset\ImageNet-Mini\images\n03126707\ILSVRC2012_val_00044118.JPEG,n03126707,517,0.845212459564209,517
dataset\ImageNet-Mini\images\n03126707\ILSVRC2012_val_00048470.JPEG,n03126707,517,0.6475380659103394,517
dataset\ImageNet-Mini\images\n03127747\ILSVRC2012_val_00001756.JPEG,n03127747,606,0.24062110483646393,518
dataset\ImageNet-Mini\images\n03127747\ILSVRC2012_val_00013302.JPEG,n03127747,606,0.2731313109397888,518
dataset\ImageNet-Mini\images\n03127747\ILSVRC2012_val_00014434.JPEG,n03127747,518,0.8921655416488647,518
dataset\ImageNet-Mini\images\n03127747\ILSVRC2012_val_00023908.JPEG,n03127747,518,0.9894993305206299,518
dataset\ImageNet-Mini\images\n03127747\ILSVRC2012_val_00047186.JPEG,n03127747,518,0.8089667558670044,518
dataset\ImageNet-Mini\images\n03127925\ILSVRC2012_val_00003971.JPEG,n03127925,519,0.16970734298229218,519
dataset\ImageNet-Mini\images\n03127925\ILSVRC2012_val_00017591.JPEG,n03127925,519,0.9666387438774109,519
dataset\ImageNet-Mini\images\n03127925\ILSVRC2012_val_00020004.JPEG,n03127925,410,0.1005936786532402,519
dataset\ImageNet-Mini\images\n03127925\ILSVRC2012_val_00034903.JPEG,n03127925,519,0.9399003982543945,519
dataset\ImageNet-Mini\images\n03131574\ILSVRC2012_val_00017218.JPEG,n03131574,520,0.7680191993713379,520
dataset\ImageNet-Mini\images\n03131574\ILSVRC2012_val_00044316.JPEG,n03131574,520,0.71458500623703,520
dataset\ImageNet-Mini\images\n03131574\ILSVRC2012_val_00045719.JPEG,n03131574,520,0.5003494024276733,520
dataset\ImageNet-Mini\images\n03133878\ILSVRC2012_val_00018930.JPEG,n03133878,521,0.6555618047714233,521
dataset\ImageNet-Mini\images\n03133878\ILSVRC2012_val_00020891.JPEG,n03133878,673,0.7463915944099426,521
dataset\ImageNet-Mini\images\n03133878\ILSVRC2012_val_00021118.JPEG,n03133878,521,0.8110473155975342,521
dataset\ImageNet-Mini\images\n03134739\ILSVRC2012_val_00004507.JPEG,n03134739,522,0.4477459490299225,522
dataset\ImageNet-Mini\images\n03134739\ILSVRC2012_val_00024198.JPEG,n03134739,574,0.24046176671981812,522
dataset\ImageNet-Mini\images\n03134739\ILSVRC2012_val_00031771.JPEG,n03134739,522,0.962553858757019,522
dataset\ImageNet-Mini\images\n03134739\ILSVRC2012_val_00049953.JPEG,n03134739,641,0.06111827865242958,522
dataset\ImageNet-Mini\images\n03141823\ILSVRC2012_val_00004783.JPEG,n03141823,559,0.6425802111625671,523
dataset\ImageNet-Mini\images\n03141823\ILSVRC2012_val_00016028.JPEG,n03141823,523,0.28014934062957764,523
dataset\ImageNet-Mini\images\n03141823\ILSVRC2012_val_00035895.JPEG,n03141823,845,0.30650290846824646,523
dataset\ImageNet-Mini\images\n03141823\ILSVRC2012_val_00040690.JPEG,n03141823,731,0.08360091596841812,523
dataset\ImageNet-Mini\images\n03141823\ILSVRC2012_val_00044432.JPEG,n03141823,650,0.1837240308523178,523
dataset\ImageNet-Mini\images\n03146219\ILSVRC2012_val_00005956.JPEG,n03146219,524,0.26438361406326294,524
dataset\ImageNet-Mini\images\n03146219\ILSVRC2012_val_00006706.JPEG,n03146219,461,0.5298609137535095,524
dataset\ImageNet-Mini\images\n03146219\ILSVRC2012_val_00021827.JPEG,n03146219,643,0.18702758848667145,524
dataset\ImageNet-Mini\images\n03146219\ILSVRC2012_val_00023873.JPEG,n03146219,655,0.1492016613483429,524
dataset\ImageNet-Mini\images\n03146219\ILSVRC2012_val_00027260.JPEG,n03146219,524,0.5295252799987793,524
dataset\ImageNet-Mini\images\n03160309\ILSVRC2012_val_00000330.JPEG,n03160309,525,0.9955092668533325,525
dataset\ImageNet-Mini\images\n03160309\ILSVRC2012_val_00004828.JPEG,n03160309,525,0.8098141551017761,525
dataset\ImageNet-Mini\images\n03160309\ILSVRC2012_val_00034397.JPEG,n03160309,525,0.7433823347091675,525
dataset\ImageNet-Mini\images\n03160309\ILSVRC2012_val_00043308.JPEG,n03160309,525,0.7401784062385559,525
dataset\ImageNet-Mini\images\n03179701\ILSVRC2012_val_00011207.JPEG,n03179701,526,0.3860795497894287,526
dataset\ImageNet-Mini\images\n03179701\ILSVRC2012_val_00014821.JPEG,n03179701,527,0.4145931899547577,526
dataset\ImageNet-Mini\images\n03179701\ILSVRC2012_val_00022464.JPEG,n03179701,223,0.1164972335100174,526
dataset\ImageNet-Mini\images\n03179701\ILSVRC2012_val_00028157.JPEG,n03179701,527,0.37937578558921814,526
dataset\ImageNet-Mini\images\n03179701\ILSVRC2012_val_00043335.JPEG,n03179701,526,0.31012824177742004,526
dataset\ImageNet-Mini\images\n03180011\ILSVRC2012_val_00002626.JPEG,n03180011,527,0.3206717371940613,527
dataset\ImageNet-Mini\images\n03180011\ILSVRC2012_val_00005972.JPEG,n03180011,527,0.36045971512794495,527
dataset\ImageNet-Mini\images\n03180011\ILSVRC2012_val_00016800.JPEG,n03180011,664,0.6043015122413635,527
dataset\ImageNet-Mini\images\n03180011\ILSVRC2012_val_00033238.JPEG,n03180011,527,0.0831238329410553,527
dataset\ImageNet-Mini\images\n03187595\ILSVRC2012_val_00013729.JPEG,n03187595,528,0.5213599801063538,528
dataset\ImageNet-Mini\images\n03187595\ILSVRC2012_val_00020238.JPEG,n03187595,528,0.8774880766868591,528
dataset\ImageNet-Mini\images\n03187595\ILSVRC2012_val_00023321.JPEG,n03187595,528,0.9733880758285522,528
dataset\ImageNet-Mini\images\n03188531\ILSVRC2012_val_00004916.JPEG,n03188531,529,0.628779947757721,529
dataset\ImageNet-Mini\images\n03188531\ILSVRC2012_val_00033158.JPEG,n03188531,680,0.16793900728225708,529
dataset\ImageNet-Mini\images\n03188531\ILSVRC2012_val_00034183.JPEG,n03188531,430,0.15432238578796387,529
dataset\ImageNet-Mini\images\n03188531\ILSVRC2012_val_00037550.JPEG,n03188531,445,0.11547520011663437,529
dataset\ImageNet-Mini\images\n03196217\ILSVRC2012_val_00003643.JPEG,n03196217,531,0.14137667417526245,530
dataset\ImageNet-Mini\images\n03196217\ILSVRC2012_val_00008751.JPEG,n03196217,530,0.2679167091846466,530
dataset\ImageNet-Mini\images\n03196217\ILSVRC2012_val_00014666.JPEG,n03196217,530,0.8820027112960815,530
dataset\ImageNet-Mini\images\n03196217\ILSVRC2012_val_00034426.JPEG,n03196217,531,0.17224663496017456,530
dataset\ImageNet-Mini\images\n03196217\ILSVRC2012_val_00042585.JPEG,n03196217,530,0.8959482908248901,530
dataset\ImageNet-Mini\images\n03196217\ILSVRC2012_val_00047751.JPEG,n03196217,530,0.27375516295433044,530
dataset\ImageNet-Mini\images\n03197337\ILSVRC2012_val_00003455.JPEG,n03197337,531,0.7053069472312927,531
dataset\ImageNet-Mini\images\n03197337\ILSVRC2012_val_00011421.JPEG,n03197337,531,0.09023495763540268,531
dataset\ImageNet-Mini\images\n03197337\ILSVRC2012_val_00024672.JPEG,n03197337,531,0.5948504209518433,531
dataset\ImageNet-Mini\images\n03197337\ILSVRC2012_val_00045934.JPEG,n03197337,531,0.5401147603988647,531
dataset\ImageNet-Mini\images\n03201208\ILSVRC2012_val_00002775.JPEG,n03201208,532,0.9446051120758057,532
dataset\ImageNet-Mini\images\n03201208\ILSVRC2012_val_00015035.JPEG,n03201208,532,0.8965421915054321,532
dataset\ImageNet-Mini\images\n03201208\ILSVRC2012_val_00023795.JPEG,n03201208,532,0.9730773568153381,532
dataset\ImageNet-Mini\images\n03201208\ILSVRC2012_val_00046839.JPEG,n03201208,799,0.11747876554727554,532
dataset\ImageNet-Mini\images\n03207743\ILSVRC2012_val_00012369.JPEG,n03207743,796,0.1754269152879715,533
dataset\ImageNet-Mini\images\n03207743\ILSVRC2012_val_00022213.JPEG,n03207743,533,0.5413818359375,533
dataset\ImageNet-Mini\images\n03207743\ILSVRC2012_val_00030446.JPEG,n03207743,721,0.36778751015663147,533
dataset\ImageNet-Mini\images\n03207941\ILSVRC2012_val_00018499.JPEG,n03207941,534,0.2763656973838806,534
dataset\ImageNet-Mini\images\n03207941\ILSVRC2012_val_00025541.JPEG,n03207941,651,0.28540924191474915,534
dataset\ImageNet-Mini\images\n03207941\ILSVRC2012_val_00038108.JPEG,n03207941,505,0.2146967202425003,534
dataset\ImageNet-Mini\images\n03207941\ILSVRC2012_val_00039082.JPEG,n03207941,534,0.05351642519235611,534
dataset\ImageNet-Mini\images\n03208938\ILSVRC2012_val_00014377.JPEG,n03208938,535,0.9674758911132812,535
dataset\ImageNet-Mini\images\n03208938\ILSVRC2012_val_00015384.JPEG,n03208938,535,0.9463359117507935,535
dataset\ImageNet-Mini\images\n03208938\ILSVRC2012_val_00018408.JPEG,n03208938,535,0.9433661699295044,535
dataset\ImageNet-Mini\images\n03208938\ILSVRC2012_val_00035712.JPEG,n03208938,535,0.530588686466217,535
dataset\ImageNet-Mini\images\n03216828\ILSVRC2012_val_00018995.JPEG,n03216828,536,0.5478073358535767,536
dataset\ImageNet-Mini\images\n03216828\ILSVRC2012_val_00027221.JPEG,n03216828,536,0.5621768236160278,536
dataset\ImageNet-Mini\images\n03216828\ILSVRC2012_val_00027581.JPEG,n03216828,536,0.6178769469261169,536
dataset\ImageNet-Mini\images\n03216828\ILSVRC2012_val_00044682.JPEG,n03216828,510,0.5869289636611938,536
dataset\ImageNet-Mini\images\n03218198\ILSVRC2012_val_00002266.JPEG,n03218198,537,0.3600985109806061,537
dataset\ImageNet-Mini\images\n03218198\ILSVRC2012_val_00033569.JPEG,n03218198,537,0.5704565644264221,537
dataset\ImageNet-Mini\images\n03218198\ILSVRC2012_val_00043958.JPEG,n03218198,537,0.35952824354171753,537
dataset\ImageNet-Mini\images\n03220513\ILSVRC2012_val_00004794.JPEG,n03220513,538,0.914488673210144,538
dataset\ImageNet-Mini\images\n03220513\ILSVRC2012_val_00032269.JPEG,n03220513,562,0.44576749205589294,538
dataset\ImageNet-Mini\images\n03223299\ILSVRC2012_val_00015640.JPEG,n03223299,743,0.08033443242311478,539
dataset\ImageNet-Mini\images\n03223299\ILSVRC2012_val_00023938.JPEG,n03223299,553,0.2814928889274597,539
dataset\ImageNet-Mini\images\n03223299\ILSVRC2012_val_00035550.JPEG,n03223299,591,0.13519155979156494,539
dataset\ImageNet-Mini\images\n03240683\ILSVRC2012_val_00009458.JPEG,n03240683,540,0.9038965106010437,540
dataset\ImageNet-Mini\images\n03240683\ILSVRC2012_val_00010303.JPEG,n03240683,540,0.29607826471328735,540
dataset\ImageNet-Mini\images\n03240683\ILSVRC2012_val_00012597.JPEG,n03240683,540,0.9650816321372986,540
dataset\ImageNet-Mini\images\n03240683\ILSVRC2012_val_00035038.JPEG,n03240683,718,0.10113580524921417,540
dataset\ImageNet-Mini\images\n03240683\ILSVRC2012_val_00040675.JPEG,n03240683,540,0.9600816965103149,540
dataset\ImageNet-Mini\images\n03249569\ILSVRC2012_val_00001972.JPEG,n03249569,541,0.8038718104362488,541
dataset\ImageNet-Mini\images\n03249569\ILSVRC2012_val_00021326.JPEG,n03249569,819,0.4852229356765747,541
dataset\ImageNet-Mini\images\n03249569\ILSVRC2012_val_00021702.JPEG,n03249569,541,0.4577297568321228,541
dataset\ImageNet-Mini\images\n03249569\ILSVRC2012_val_00040561.JPEG,n03249569,541,0.4626865088939667,541
dataset\ImageNet-Mini\images\n03250847\ILSVRC2012_val_00007976.JPEG,n03250847,674,0.5131233930587769,542
dataset\ImageNet-Mini\images\n03250847\ILSVRC2012_val_00020232.JPEG,n03250847,558,0.4686013460159302,542
dataset\ImageNet-Mini\images\n03250847\ILSVRC2012_val_00020979.JPEG,n03250847,542,0.9146920442581177,542
dataset\ImageNet-Mini\images\n03250847\ILSVRC2012_val_00040670.JPEG,n03250847,696,0.06688294559717178,542
dataset\ImageNet-Mini\images\n03255030\ILSVRC2012_val_00006779.JPEG,n03255030,602,0.35355207324028015,543
dataset\ImageNet-Mini\images\n03255030\ILSVRC2012_val_00011743.JPEG,n03255030,432,0.10889165103435516,543
dataset\ImageNet-Mini\images\n03255030\ILSVRC2012_val_00048022.JPEG,n03255030,870,0.11482956260442734,543
dataset\ImageNet-Mini\images\n03259280\ILSVRC2012_val_00007721.JPEG,n03259280,521,0.30351337790489197,544
dataset\ImageNet-Mini\images\n03259280\ILSVRC2012_val_00014150.JPEG,n03259280,544,0.968168318271637,544
dataset\ImageNet-Mini\images\n03259280\ILSVRC2012_val_00020608.JPEG,n03259280,306,0.2726884186267853,544
dataset\ImageNet-Mini\images\n03259280\ILSVRC2012_val_00026342.JPEG,n03259280,926,0.2537209689617157,544
dataset\ImageNet-Mini\images\n03271574\ILSVRC2012_val_00009217.JPEG,n03271574,545,0.9080800414085388,545
dataset\ImageNet-Mini\images\n03271574\ILSVRC2012_val_00012322.JPEG,n03271574,545,0.7992269992828369,545
dataset\ImageNet-Mini\images\n03271574\ILSVRC2012_val_00015553.JPEG,n03271574,545,0.7490113973617554,545
dataset\ImageNet-Mini\images\n03271574\ILSVRC2012_val_00022054.JPEG,n03271574,545,0.8116666674613953,545
dataset\ImageNet-Mini\images\n03271574\ILSVRC2012_val_00043592.JPEG,n03271574,545,0.9118222594261169,545
dataset\ImageNet-Mini\images\n03272010\ILSVRC2012_val_00000374.JPEG,n03272010,546,0.5963618159294128,546
dataset\ImageNet-Mini\images\n03272010\ILSVRC2012_val_00013005.JPEG,n03272010,546,0.6358020901679993,546
dataset\ImageNet-Mini\images\n03272010\ILSVRC2012_val_00018023.JPEG,n03272010,791,0.0643773004412651,546
dataset\ImageNet-Mini\images\n03272010\ILSVRC2012_val_00042093.JPEG,n03272010,420,0.32409363985061646,546
dataset\ImageNet-Mini\images\n03272562\ILSVRC2012_val_00005895.JPEG,n03272562,705,0.5178020000457764,547
dataset\ImageNet-Mini\images\n03272562\ILSVRC2012_val_00014184.JPEG,n03272562,547,0.8954953551292419,547
dataset\ImageNet-Mini\images\n03272562\ILSVRC2012_val_00030848.JPEG,n03272562,705,0.7606525421142578,547
dataset\ImageNet-Mini\images\n03272562\ILSVRC2012_val_00036429.JPEG,n03272562,547,0.6446242332458496,547
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00008081.JPEG,n03290653,548,0.9408530592918396,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00019035.JPEG,n03290653,548,0.2877846658229828,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00030898.JPEG,n03290653,548,0.8211036920547485,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00031685.JPEG,n03290653,548,0.6811581254005432,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00034187.JPEG,n03290653,548,0.8706119060516357,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00036174.JPEG,n03290653,598,0.6297582387924194,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00039270.JPEG,n03290653,548,0.975862979888916,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00043529.JPEG,n03290653,548,0.874243438243866,548
dataset\ImageNet-Mini\images\n03290653\ILSVRC2012_val_00044315.JPEG,n03290653,548,0.9622493386268616,548
dataset\ImageNet-Mini\images\n03291819\ILSVRC2012_val_00003514.JPEG,n03291819,794,0.15496432781219482,549
dataset\ImageNet-Mini\images\n03291819\ILSVRC2012_val_00017382.JPEG,n03291819,767,0.2008533924818039,549
dataset\ImageNet-Mini\images\n03291819\ILSVRC2012_val_00048158.JPEG,n03291819,454,0.2861575484275818,549
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00004086.JPEG,n03297495,550,0.976568341255188,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00004741.JPEG,n03297495,550,0.9392554759979248,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00006633.JPEG,n03297495,550,0.9061323404312134,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00011147.JPEG,n03297495,550,0.46654075384140015,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00012972.JPEG,n03297495,550,0.6659166216850281,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00015001.JPEG,n03297495,550,0.5115005373954773,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00022933.JPEG,n03297495,967,0.1883082091808319,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00023386.JPEG,n03297495,400,0.28685489296913147,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00028553.JPEG,n03297495,550,0.5577744245529175,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00030154.JPEG,n03297495,550,0.38144204020500183,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00031091.JPEG,n03297495,550,0.620784342288971,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00041481.JPEG,n03297495,773,0.1546734869480133,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00044030.JPEG,n03297495,923,0.23608770966529846,550
dataset\ImageNet-Mini\images\n03297495\ILSVRC2012_val_00046108.JPEG,n03297495,550,0.6452030539512634,550
dataset\ImageNet-Mini\images\n03314780\ILSVRC2012_val_00000624.JPEG,n03314780,551,0.9350268244743347,551
dataset\ImageNet-Mini\images\n03314780\ILSVRC2012_val_00003881.JPEG,n03314780,551,0.6577669382095337,551
dataset\ImageNet-Mini\images\n03314780\ILSVRC2012_val_00015809.JPEG,n03314780,551,0.8542855381965637,551
dataset\ImageNet-Mini\images\n03314780\ILSVRC2012_val_00017163.JPEG,n03314780,551,0.5285484790802002,551
